text,sentiment,__source__
wow.. tomorrow and then it`s over. i`ll never see some of those people again. it`s kind of sad.,negative,test_csv
Another day @ Casino de Montreal,neutral,train_csv
 Sorry to hear that.  Keep the faith though.  I might not be as bad as you think.,neutral,train_csv
" strange, that is exactly the chapter god laid on my heart to read in The Message yeaterday morning...He works in mysterious ways",neutral,train_csv
"In work early, frustrating myself with my own work before I get frustrated with other work. Not much time for design today",negative,train_csv
"wish I was feeling better...I`ve been holding a potential cold at bay for a few days now & I think it is winning...aches, cough",neutral,train_csv
 that and being so careless with her vocals.,negative,train_csv
which was so UNLIKE the POs in oakland. they hated me,negative,train_csv
Have to keep bumping the mouse so my computer doesn`t go to sleep. No Internet access  No files to work on. Slowest Friday eeeeevvveeerrrr,negative,train_csv
misses my baby.,negative,train_csv
" I`m glad you threw the tantrum!  I was going to, but I don`t know her well enough yet   Was she apologetic, darn her!?",neutral,train_csv
 We do! Its been to long! I think i have next weekend open. When are you going to have the house warming party,neutral,test_csv
can`t make it to graduation...,negative,train_csv
 dr hook  awesome,positive,test_csv
but im not complaining.,neutral,train_csv
  I`m only telling the truth..... You know you have skills,positive,train_csv
 nothing beats nurofen plus!,neutral,train_csv
 someone came in when I was sleeping off my national passtime and turned me human,positive,train_csv
Such a long day!!! So much fun though  tomorrow will be just as much.,positive,train_csv
 ... schedule says 10:30 class? I will be late for 10  #campjitterbug,neutral,train_csv
"Well, looks like it is going to be another night without my snuggle bug  Missing my Big Girl.",negative,test_csv
 ReTweeting`s my favorite.    #palin,positive,train_csv
"09/09 +full moon+ my lovely friends and family= my b-day wish came true;)<3 In addition,gray matters is one of the cutest movies ever!!",positive,test_csv
Ugh. Waiting for a visitors pass to get on post.  taking FOREVER!,negative,train_csv
I`m so pissed off today n sadly.. Can`t even share the reason here,negative,train_csv
it will be my second year that i will not be there,neutral,test_csv
oops i did it again...really shouldnt have.,negative,train_csv
What a beautiful day! Going to edit Lisa Maxwell interview from her last day at The Bill now. Shame I can`t see my laptop screen outside,neutral,train_csv
 you didn`t say you were leaving yesterday! You won`t see me at the house anymore once you get back... tear tear,neutral,train_csv
"simple recipe for creamy spaghetti with bacon, corn, mushrooms and peppers  http://bit.ly/KtfBR",neutral,train_csv
 : Come to VietNam to make a live Show Miley. there are so much fans love you at Viet Nam,positive,test_csv
 you are lame  go make me breakfast!!,negative,test_csv
Happy Mother`s Day to all the Mothers! Especially mine!  Enjoy ya day mothers!,positive,train_csv
" Lol, triplet.  Haha I`m so glad that morgan got the bag even if she didn`t ride the ride",positive,train_csv
Listening my own playing on a friends album and being disgusted by every second of it... **** I suck.  Normal reaction. Every album.,negative,train_csv
massive headache. argh,negative,train_csv
 I think I`ve heard of that song. I`ll listen to it tomorrow.,neutral,train_csv
" I like it too  I hadn`t seen the clip before, though; pretty cool!",positive,train_csv
OH MY GOD! OH MY GOD! OH MY GOD! New SUPERNATURAL starts tonight!  New Sam and Dean! Oh My god! can`t breathe!  <3 <3,positive,test_csv
"????? ,my latest obession.",positive,train_csv
heyheyheyheyehyeyyyyyyyyyyyyyyyy noo tokio hotel tshirts im friad omg shame,negative,train_csv
EOM......still at work,neutral,train_csv
" Why yes, we did see  tonight. Delicious dinner by chef Geoff chez A-Lo/G-Mo.  Hope to see him again pre-departure",positive,train_csv
 oh just referring to our lil exchange on LJ with regards to twitter archive postings.,neutral,train_csv
wished didnt spend money last night,negative,train_csv
feels slightly better but **** i sure do miss him.....he`s going to be so hard to get over......  i messed it up ...donuts=comfort,neutral,train_csv
 I know...  it`s already been two weeks!,neutral,test_csv
"sup guys, just downloaded tweetdeck, gettin a move on right now : D tweet me some nice clothes sits or summat  x",positive,train_csv
_com All breaking news will be tweeted here I hope  welcome to twitter!,positive,train_csv
"we can sail around the world, you and me baby...",neutral,train_csv
Pissed I  fell asleep before I pushed `record` and missed !!,negative,train_csv
" Pfft, there you go with the logic again!",neutral,train_csv
gotta love how im waking home at midnite. dangggg pray for mr. im so jumpy,positive,train_csv
going to watch boy in the striped pj`s hope i don`t cry,positive,train_csv
watching jackass. then bed,neutral,train_csv
 awww  omg garbo fake playing during one of the songs!!! haha,negative,train_csv
#jonaswebcast i just missed it!!!!,negative,train_csv
Ian is waiting for a very important pic,neutral,train_csv
"Legend of Inotia ??????? ??????. ?????? ???????. ???? ??????? 31? ?????, ????? ?????? ???. ????????? ???? ?????? ????? ??????? ??????????",neutral,train_csv
Apparently today is Happy Star Wars day.  I`m suppose to say may the 4th be with you.,neutral,train_csv
 i think both ?s related to size depend on structures and system: hard to relay in tweet but worth blogging..good questions this am,positive,train_csv
" Everyone, please welcome my new friend, Kari, with a warm follow, as she just set up her twitter account tonight",positive,train_csv
  i think my niece got me sickee  lame.,negative,train_csv
@_peanut_ Thank you. Now we`ll just have to see how long it takes me to finish the **** thing.,neutral,train_csv
Happy Star Wars Day to you all,positive,train_csv
 You must be scared to be trolling here. You guys are so sad.   #tcot #right,negative,train_csv
Happy Star Wars Day ...  'May the 4th be with you'.... read http://tinyurl.com/axsujx for more ;),positive,train_csv
Being slammed with spam followers today. Is it just me? Or is that all I can attract.  Get a life people.,negative,train_csv
 thank`s ... See? now I`m back on smiling,positive,train_csv
" I live for pain, bring it on",neutral,train_csv
"Schoool needs to end, Work tonight 4 to 8  hittt me up after <3",neutral,train_csv
night 5 not talking to my victor  i`m so bored at night now. grrrr i hate this ****,negative,train_csv
good morning work this morning gutted lol nevermind,neutral,train_csv
 no Belgian an not a record collector,neutral,train_csv
 haha nice to know I`m not alone! Working in the BBC and can`t see it,positive,train_csv
" i spent the whole day shopping with Aiza.  i don`t really like shopping.  still, i had fun but my feet didn`t.",neutral,train_csv
**** traffic. Going to be late!,negative,train_csv
  Sending you both TONS of thankful love for Sock Summit. I can`t believe the utter **** that some people spew.,neutral,train_csv
 how come  its for us now to win ms twitter world.is it not working for you ?,neutral,train_csv
" i`m hear ya dude, i can`t either",neutral,train_csv
Btw that song is you`ll always find ur way back home by hannah montana,neutral,train_csv
wake up...and go make breakfast..,neutral,train_csv
" Here are some that other tweeple recommend to me: www.audiomicro.com , http://tr.im/gWOy , http://tr.im/gWPx",neutral,train_csv
@ punkrockchick25 Haha no i just saw a commercial for it. . You wouldnt kill me,neutral,test_csv
i hate rain and people.,negative,train_csv
I want my real keys back,neutral,train_csv
" Not a fan of the Bulmers, but the Magners pear is AWESOME, I want slush puppy though!  #Hurryup #classy #omgimpatient!",positive,train_csv
Is home from MARCO ISLAND and missing it and my girls already...back to work!,negative,train_csv
 All the best with the Cup Final today. Have fun,positive,train_csv
" Amadeus is the best Mozart movie. I got kicked out of high school chorus, missed a trip to Hawaii.",neutral,train_csv
"waking up again, this time with a hot cup of coffee",neutral,train_csv
 I`m good! thx.  and how are u? what are u doing?,positive,train_csv
" The best bike for the best guy! I love the Ducati sound. I think itÃ¯Â¿Â½s unnecessary to ask for a ride, isnÃ¯Â¿Â½****? Nice vid ...",positive,train_csv
"christian lacroix, and one of our on-off clients, gone bust.  http://tinyurl.com/kv653j",negative,train_csv
  tee we beefin....what was u supposed to do before leavin????,neutral,train_csv
"Very bored. All day, no one 2 talk 2. Missing my BF (and his kisses). Hols almost over,  don`t wanna go back 2 skool.",negative,train_csv
Today is my last official day of Uni! No more balancing uni work with music!!!! Til october atleast,neutral,train_csv
Watched the White House dinner speech by Barack. He`s just so many kinds of awesome!,positive,train_csv
"Moving: nothing accessible. Camera broken, kitchen stuff in boxes, no internet.  Makes it hard to cook or blog.  get me to brooklyn!",negative,train_csv
Haavent read the paper yet about the magic loss nor did i get to watch the game last night.... But i do know that we lost,negative,train_csv
8 of my 11 followers are random spammers,negative,train_csv
My Boss is in Las Vegas on the 14th A.P.P. Conference.......pfff,neutral,train_csv
" C`mon, we`re talking about philos-ophy - the love of wisdom.   I need a 'mat' - a context to intersubjectively 'ground' it.",neutral,train_csv
 I got you today,neutral,train_csv
http://bit.ly/ZGuQP  What would happen if the Bees died?,neutral,train_csv
I find this tune to be very sexy. Smooth... have a lovely day  ? http://blip.fm/~5yzb6,positive,train_csv
 Ohhhhh how I miss the Brunch,negative,train_csv
doesnt want exams next week,negative,train_csv
 Im not bannished... but I am at work till 6,negative,train_csv
nope no way in to stop  just have to put up wiv it,neutral,test_csv
"just got a haircut, NOT happy!",negative,train_csv
I`m so sleepy my head hurts.  gnite lovers! See ya in that am !,neutral,train_csv
listening to faith spirituality and the internet,neutral,train_csv
Two dozen roses sent  overnight and delivered this morning. Just found out the recipient is out of town!! Sad,negative,train_csv
 I just tried to go back and the police blocked off the whole neighborhood.  they`re evacuating the building now,neutral,train_csv
"_city Hey, u like FOB 2! Follow me, luv 2 talk more, looking 4 frineds + followers!  ~Ellen~",positive,train_csv
Goodnight world and all who inhabit it!,positive,train_csv
But why do I have to spend it in the office,neutral,test_csv
Moment over.... fly now in car,neutral,train_csv
Omfg.lmao.lassetti was right... those bangs did look bad.  lmao,neutral,train_csv
and Happy Mothers Day to All you Moms out there i hope you had a good day,positive,train_csv
"I`m addicted to the Jonas Brothers` new single `Paranoid`! It`s awesome!! If you haven`t heard it already, go check it out!!",positive,train_csv
